record type,booking id,service type,division name,run id,run pieces,run name,block number,piece number,start place,end place,sign on time of piece,start time of piece,end time of piece,clear time of piece,special trip option id,op days
50,1,1,SUN FX,10161,1,10161,,,,,,,,,,
51,1,1,SUN FX,10161,,,10027,1,SN5745,SMF,962,976,1506,1506,,
50,1,1,SUN FX,10162,1,10162,,,,,,,,,,
51,1,1,SUN FX,10162,,,10003,1,SN5745,SMF,1002,1016,1644,1644,,
50,1,1,SUN FX,10163,1,10163,,,,,,,,,,
51,1,1,SUN FX,10163,,,10002,1,SMF,SN5730,28,28,581,581,,
50,1,1,SUN FX,10164,1,10164,,,,,,,,,,
51,1,1,SUN FX,10164,,,10009,1,SMF,SN5730,88,88,612,612,,
50,1,1,SUN FX,10165,1,10165,,,,,,,,,,
51,1,1,SUN FX,10165,,,10011,1,SMF,SN5730,100,100,702,702,,
50,1,1,SUN FX,10166,1,10166,,,,,,,,,,
51,1,1,SUN FX,10166,,,10025,1,SMF,SN5730,160,160,763,763,,
50,1,1,SUN FX,10167,2,10167,,,,,,,,,,
51,1,1,SUN FX,10167,,,10034,1,SMF,SN7103,205,205,318,318,,
51,1,1,SUN FX,10167,,,10166,2,SMF,SN5730,453,453,960,960,,
50,1,1,SUN FX,10168,2,10168,,,,,,,,,,
51,1,1,SUN FX,10168,,,10039,1,SMF,SN5730,220,220,687,687,,
51,1,1,SUN FX,10168,,,10011,2,SN5730,SN5730,702,706,854,854,,
50,1,1,SUN FX,10169,2,10169,,,,,,,,,,
51,1,1,SUN FX,10169,,,10094,1,SMF,SN7063,294,294,393,393,,
51,1,1,SUN FX,10169,,,10178,2,SMF,SN5745,562,562,1041,1041,,
50,1,1,SIMM FX,10170,1,10170,,,,,,,,,,
51,1,1,SIMM FX,10170,,,10110,1,IBMF,SN1358,318,318,976,976,,
50,1,1,SUN FX,10171,2,10171,,,,,,,,,,
51,1,1,SUN FX,10171,,,10124,1,SMF,SN5730,341,341,672,672,,
51,1,1,SUN FX,10171,,,10039,2,SN5730,SN5730,687,694,1020,1020,,
50,1,1,SUN FX,10172,1,10172,,,,,,,,,,
51,1,1,SUN FX,10172,,,10152,1,SMF,SN5730,394,394,975,975,,
50,1,1,SUN FX,10173,1,10173,,,,,,,,,,
51,1,1,SUN FX,10173,,,10158,1,SMF,SN5730,411,411,1005,1005,,
50,1,1,SUN FX,10174,2,10174,,,,,,,,,,
51,1,1,SUN FX,10174,,,10142,1,SN6043,SN6029,551,552,833,833,,
51,1,1,SUN FX,10174,,,10039,2,SN5730,SMF,1020,1033,1355,1355,,
50,1,1,SUN FX,10175,1,10175,,,,,,,,,,
51,1,1,SUN FX,10175,,,10002,1,SN5730,SMF,581,595,1179,1179,,
50,1,1,SUN FX,10176,2,10176,,,,,,,,,,
51,1,1,SUN FX,10176,,,10009,1,SN5730,SN5730,612,625,929,929,,
51,1,1,SUN FX,10176,,,10166,2,SN5730,SMF,960,972,1156,1156,,
50,1,1,SUN FX,10177,1,10177,,,,,,,,,,
51,1,1,SUN FX,10177,,,10202,1,SMF,SMF,805,805,1421,1421,,
50,1,1,SIMM FX,10178,1,10178,,,,,,,,,,
51,1,1,SIMM FX,10178,,,10083,1,SN20015,IBMF,846,846,1440,1440,,
50,1,1,SUN FX,10179,2,10179,,,,,,,,,,
51,1,1,SUN FX,10179,,,10011,1,SN5730,SN5730,854,867,1035,1035,,
51,1,1,SUN FX,10179,,,10126,2,SN5730,SMF,1050,1064,1520,1520,,
50,1,1,SIMM FX,10180,1,10180,,,,,,,,,,
51,1,1,SIMM FX,10180,,,10134,1,SN5943,IBMF,907,907,1563,1563,,
50,1,1,SIMM FX,10181,1,10181,,,,,,,,,,
51,1,1,SIMM FX,10181,,,10132,1,SN5730,IBMF,945,957,1593,1593,,
50,1,1,SUN FX,10182,1,10182,,,,,,,,,,
51,1,1,SUN FX,10182,,,10152,1,SN5730,SMF,975,987,1616,1616,,
50,1,1,SUN FX,10183,1,10183,,,,,,,,,,
51,1,1,SUN FX,10183,,,10011,1,SN5730,SMF,1035,1048,1533,1533,,
50,1,1,SIMM FX,10184,1,10184,,,,,,,,,,
51,1,1,SIMM FX,10184,,,10037,1,IBMF,SN5943,212,212,844,844,,
50,1,1,SIMM FX,10185,1,10185,,,,,,,,,,
51,1,1,SIMM FX,10185,,,10074,1,IBMF,SN1571,276,276,897,897,,
50,1,1,SIMM FX,10186,2,10186,,,,,,,,,,
51,1,1,SIMM FX,10186,,,10080,1,IBMF,SN1571,283,283,545,545,,
51,1,1,SIMM FX,10186,,,10194,2,IBMF,SN1571,684,684,918,918,,
50,1,1,SIMM FX,10187,1,10187,,,,,,,,,,
51,1,1,SIMM FX,10187,,,10090,1,IBMF,SN1571,291,291,876,876,,
50,1,1,SIMM FX,10188,2,10188,,,,,,,,,,
51,1,1,SIMM FX,10188,,,10134,1,IBMF,SN5943,356,356,907,907,,
51,1,1,SIMM FX,10188,,,10025,2,SN5943,SN1571,919,922,1023,1023,,
50,1,1,SIMM FX,10189,1,10189,,,,,,,,,,
51,1,1,SIMM FX,10189,,,10080,1,SN1571,IBMF,545,558,1164,1164,,
50,1,1,SIMM FX,10190,1,10190,,,,,,,,,,
51,1,1,SIMM FX,10190,,,10156,1,SN1571,IBMF,627,639,1193,1193,,
50,1,1,SIMM FX,10191,2,10191,,,,,,,,,,
51,1,1,SIMM FX,10191,,,10183,1,IBMF,SN1571,603,603,1002,1002,,
51,1,1,SIMM FX,10191,,,10025,2,SN1571,SMF,1023,1038,1155,1155,,
50,1,1,SIMM FX,10192,2,10192,,,,,,,,,,
51,1,1,SIMM FX,10192,,,10147,1,SN5943,SN1571,708,733,834,834,,
51,1,1,SIMM FX,10192,,,10090,2,SN1571,IBMF,876,891,1336,1336,,
50,1,1,SIMM FX,10193,1,10193,,,,,,,,,,
51,1,1,SIMM FX,10193,,,10028,1,SN4288,IBMF,765,765,1391,1391,,
50,1,1,SUN FX,10194,2,10194,,,,,,,,,,
51,1,1,SUN FX,10194,,,10025,1,SN5730,SN5943,763,763,919,919,,
51,1,1,SUN FX,10194,,,10119,2,SN5943,SMF,928,943,1386,1386,,
50,1,1,SIMM FX,10195,1,10195,,,,,,,,,,
51,1,1,SIMM FX,10195,,,10147,1,SN1571,IBMF,834,849,1495,1495,,
50,1,1,SIMM FX,10196,1,10196,,,,,,,,,,
51,1,1,SIMM FX,10196,,,10074,1,SN1571,IBMF,897,912,1555,1555,,
50,1,1,SIMM FX,10197,1,10197,,,,,,,,,,
51,1,1,SIMM FX,10197,,,10058,1,SN4229,IBMF,957,977,1609,1609,,
50,1,1,SIMM FX,10198,1,10198,,,,,,,,,,
51,1,1,SIMM FX,10198,,,10183,1,SN1571,IBMF,1002,1017,1554,1554,,
50,1,1,SUN FX,10199,1,10199,,,,,,,,,,
51,1,1,SUN FX,10199,,,10004,1,SMF,SN6479,70,70,547,547,,
50,1,1,SIMM FX,10200,1,10200,,,,,,,,,,
51,1,1,SIMM FX,10200,,,10006,1,IBMF,SN3692,85,85,703,703,,
50,1,1,SIMM FX,10201,2,10201,,,,,,,,,,
51,1,1,SIMM FX,10201,,,10048,1,IBMF,SN6479,250,250,527,527,,
51,1,1,SIMM FX,10201,,,10004,2,SN6479,SN3692,547,564,844,844,,
50,1,1,SIMM FX,10202,1,10202,,,,,,,,,,
51,1,1,SIMM FX,10202,,,10078,1,IBMF,SN6479,282,282,861,861,,
50,1,1,SIMM FX,10203,1,10203,,,,,,,,,,
51,1,1,SIMM FX,10203,,,10101,1,IBMF,SN3692,306,306,883,883,,
50,1,1,SUN FX,10204,1,10204,,,,,,,,,,
51,1,1,SUN FX,10204,,,10106,1,SMF,SN3692,313,313,983,983,,
50,1,1,SIMM FX,10205,2,10205,,,,,,,,,,
51,1,1,SIMM FX,10205,,,10117,1,IBMF,SN2770,332,332,512,512,,
51,1,1,SIMM FX,10205,,,10195,2,IBMF,IBMF,701,701,1165,1165,,
50,1,1,SIMM FX,10206,1,10206,,,,,,,,,,
51,1,1,SIMM FX,10206,,,10128,1,IBMF,SN3692,344,344,943,943,,
50,1,1,SUN FX,10207,1,10207,,,,,,,,,,
51,1,1,SUN FX,10207,,,10144,1,SMF,SN6479,375,375,981,981,,
50,1,1,SIMM FX,10208,2,10208,,,,,,,,,,
51,1,1,SIMM FX,10208,,,10154,1,IBMF,SN6479,400,400,507,507,,
51,1,1,SIMM FX,10208,,,10048,2,SN6479,SN3692,527,544,1040,1040,,
50,1,1,SIMM FX,10209,1,10209,,,,,,,,,,
51,1,1,SIMM FX,10209,,,10154,1,SN6479,IBMF,507,507,1123,1123,,
50,1,1,SIMM FX,10210,1,10210,,,,,,,,,,
51,1,1,SIMM FX,10210,,,10006,1,SN3692,IBMF,703,704,1319,1319,,
50,1,1,SIMM FX,10211,1,10211,,,,,,,,,,
51,1,1,SIMM FX,10211,,,10164,1,SN3692,IBMF,804,822,1392,1392,,
50,1,1,SUN FX,10212,1,10212,,,,,,,,,,
51,1,1,SUN FX,10212,,,10004,1,SN3692,SMF,844,862,1496,1496,,
50,1,1,SIMM FX,10213,1,10213,,,,,,,,,,
51,1,1,SIMM FX,10213,,,10078,1,SN6479,IBMF,861,879,1525,1525,,
50,1,1,SIMM FX,10214,1,10214,,,,,,,,,,
51,1,1,SIMM FX,10214,,,10101,1,SN3692,IBMF,883,902,1470,1470,,
50,1,1,SIMM FX,10215,1,10215,,,,,,,,,,
51,1,1,SIMM FX,10215,,,10128,1,SN3692,IBMF,943,962,1522,1522,,
50,1,1,SUN FX,10216,1,10216,,,,,,,,,,
51,1,1,SUN FX,10216,,,10106,1,SN3692,SMF,983,983,1605,1605,,
50,1,1,SIMM FX,10217,1,10217,,,,,,,,,,
51,1,1,SIMM FX,10217,,,10145,1,SN6480,IBMF,1010,1020,1557,1557,,
50,1,1,SIMM FX,10218,1,10218,,,,,,,,,,
51,1,1,SIMM FX,10218,,,10048,1,SN3692,IBMF,1040,1042,1661,1661,,
50,1,1,SUN FX,10219,1,10219,,,,,,,,,,
51,1,1,SUN FX,10219,,,10047,1,SN1862,SMF,1060,1073,1526,1526,,
50,1,1,SIMM FX,10220,1,10220,,,,,,,,,,
51,1,1,SIMM FX,10220,,,10125,1,IBMF,SN6221,343,343,1002,1002,,
50,1,1,SIMM FX,10221,1,10221,,,,,,,,,,
51,1,1,SIMM FX,10221,,,10146,1,IBMF,SN2017,378,378,1000,1000,,
50,1,1,SIMM FX,10222,2,10222,,,,,,,,,,
51,1,1,SIMM FX,10222,,,10164,1,IBMF,SN3692,434,434,804,804,,
51,1,1,SIMM FX,10222,,,10146,2,SN2017,IBMF,1000,1013,1231,1231,,
50,1,1,SIMM FX,10223,1,10223,,,,,,,,,,
51,1,1,SIMM FX,10223,,,10170,1,IBMF,SN6549,526,526,1123,1123,,
50,1,1,SIMM FX,10224,1,10224,,,,,,,,,,
51,1,1,SIMM FX,10224,,,10070,1,IBMF,SN6144,272,272,786,786,,
50,1,1,SIMM FX,10225,2,10225,,,,,,,,,,
51,1,1,SIMM FX,10225,,,10084,1,IBMF,SN6144,288,288,726,726,,
51,1,1,SIMM FX,10225,,,10070,2,SN6144,SN6144,786,799,966,966,,
50,1,1,SIMM FX,10226,1,10226,,,,,,,,,,
51,1,1,SIMM FX,10226,,,10114,1,IBMF,SN3419,328,328,938,938,,
50,1,1,SIMM FX,10227,1,10227,,,,,,,,,,
51,1,1,SIMM FX,10227,,,10084,1,SN6144,IBMF,726,739,1365,1365,,
50,1,1,SIMM FX,10228,1,10228,,,,,,,,,,
51,1,1,SIMM FX,10228,,,10114,1,SN3419,IBMF,938,951,1563,1563,,
50,1,1,SIMM FX,10229,1,10229,,,,,,,,,,
51,1,1,SIMM FX,10229,,,10070,1,SN6144,IBMF,966,979,1602,1602,,
50,1,1,SUN FX,10230,1,10230,,,,,,,,,,
51,1,1,SUN FX,10230,,,10129,1,SMF,SN5885,345,345,1008,1008,,
50,1,1,SIMM FX,10231,1,10231,,,,,,,,,,
51,1,1,SIMM FX,10231,,,10151,1,IBMF,SN2645,392,392,1030,1030,,
50,1,1,SIMM FX,10232,2,10232,,,,,,,,,,
51,1,1,SIMM FX,10232,,,10013,1,IBMF,SN2770,104,104,389,389,,
51,1,1,SIMM FX,10232,,,10115,2,SN2770,SN2770,419,437,777,777,,
50,1,1,SIMM FX,10233,2,10233,,,,,,,,,,
51,1,1,SIMM FX,10233,,,10014,1,IBMF,SN2770,110,110,451,451,,
51,1,1,SIMM FX,10233,,,10150,2,SN2770,SN1496,481,493,763,763,,
50,1,1,SIMM FX,10234,1,10234,,,,,,,,,,
51,1,1,SIMM FX,10234,,,10071,1,IBMF,SN2770,273,273,907,907,,
50,1,1,SIMM FX,10235,2,10235,,,,,,,,,,
51,1,1,SIMM FX,10235,,,10115,1,IBMF,SN2770,329,329,419,419,,
51,1,1,SIMM FX,10235,,,10014,2,SN2770,SN2770,451,467,985,985,,
50,1,1,SIMM FX,10236,1,10236,,,,,,,,,,
51,1,1,SIMM FX,10236,,,10013,1,SN2770,SN2770,389,407,933,933,,
50,1,1,SIMM FX,10237,2,10237,,,,,,,,,,
51,1,1,SIMM FX,10237,,,10150,1,IBMF,SN2770,386,386,481,481,,
51,1,1,SIMM FX,10237,,,10117,2,SN2770,SN2770,512,523,1063,1063,,
50,1,1,SIMM FX,10238,2,10238,,,,,,,,,,
51,1,1,SIMM FX,10238,,,10176,1,IBMF,SN1496,545,545,919,919,,
51,1,1,SIMM FX,10238,,,10157,2,SN3970,IBMF,1073,1083,1342,1342,,
50,1,1,SIMM FX,10239,2,10239,,,,,,,,,,
51,1,1,SIMM FX,10239,,,10150,1,SN1496,SN2770,763,775,1037,1037,,
51,1,1,SIMM FX,10239,,,10117,2,SN2770,IBMF,1063,1075,1408,1408,,
50,1,1,SIMM FX,10240,2,10240,,,,,,,,,,
51,1,1,SIMM FX,10240,,,10115,1,SN2770,SN2770,777,788,959,959,,
51,1,1,SIMM FX,10240,,,10014,2,SN2770,IBMF,985,996,1448,1448,,
50,1,1,SIMM FX,10241,1,10241,,,,,,,,,,
51,1,1,SIMM FX,10241,,,10071,1,SN2770,IBMF,907,918,1544,1544,,
50,1,1,SIMM FX,10242,1,10242,,,,,,,,,,
51,1,1,SIMM FX,10242,,,10013,1,SN2770,IBMF,933,944,1543,1543,,
50,1,1,SIMM FX,10243,1,10243,,,,,,,,,,
51,1,1,SIMM FX,10243,,,10115,1,SN2770,IBMF,959,970,1568,1568,,
50,1,1,SIMM FX,10244,1,10244,,,,,,,,,,
51,1,1,SIMM FX,10244,,,10176,1,SN2770,IBMF,1011,1022,1617,1617,,
50,1,1,SUN FX,10245,1,10245,,,,,,,,,,
51,1,1,SUN FX,10245,,,10045,1,SMF,SN6545,245,245,903,903,,
50,1,1,SUN FX,10246,1,10246,,,,,,,,,,
51,1,1,SUN FX,10246,,,10073,1,SN6544,SN6545,395,404,983,983,,
50,1,1,SUN FX,10247,1,10247,,,,,,,,,,
51,1,1,SUN FX,10247,,,10079,1,SN6544,SN6545,455,464,1063,1063,,
50,1,1,SUN FX,10248,1,10248,,,,,,,,,,
51,1,1,SUN FX,10248,,,10186,1,SMF,SMF,618,618,1231,1231,,
50,1,1,SUN FX,10249,1,10249,,,,,,,,,,
51,1,1,SUN FX,10249,,,10045,1,SN6545,SMF,903,918,1406,1406,,
50,1,1,SUN FX,10250,1,10250,,,,,,,,,,
51,1,1,SUN FX,10250,,,10049,1,SN6545,SMF,943,958,1519,1519,,
50,1,1,SUN FX,10251,1,10251,,,,,,,,,,
51,1,1,SUN FX,10251,,,10073,1,SN6545,SMF,983,998,1571,1571,,
50,1,1,SUN FX,10252,1,10252,,,,,,,,,,
51,1,1,SUN FX,10252,,,10079,1,SN6545,SMF,1063,1078,1544,1544,,
50,1,1,SIMM FX,10253,1,10253,,,,,,,,,,
51,1,1,SIMM FX,10253,,,10127,1,IBMF,SN5441,344,344,930,930,,
50,1,1,SIMM FX,10254,1,10254,,,,,,,,,,
51,1,1,SIMM FX,10254,,,10162,1,IBMF,SN6216,428,428,985,985,,
50,1,1,SIMM FX,10255,1,10255,,,,,,,,,,
51,1,1,SIMM FX,10255,,,10162,1,SN6216,IBMF,985,988,1606,1606,,
50,1,1,SUN FX,10256,1,10256,,,,,,,,,,
51,1,1,SUN FX,10256,,,10051,1,SMF,SN6226,254,254,826,826,,
50,1,1,SIMM FX,10257,2,10257,,,,,,,,,,
51,1,1,SIMM FX,10257,,,10066,1,IBMF,SN20016,268,268,581,581,,
51,1,1,SIMM FX,10257,,,10042,2,SN20016,SN6206,583,583,941,941,,
50,1,1,SIMM FX,10258,2,10258,,,,,,,,,,
51,1,1,SIMM FX,10258,,,10072,1,IBMF,SN5441,274,274,508,508,,
51,1,1,SIMM FX,10258,,,10189,2,IBMF,SN6226,655,655,1037,1037,,
50,1,1,SIMM FX,10259,2,10259,,,,,,,,,,
51,1,1,SIMM FX,10259,,,10173,1,IBMF,SN20016,538,538,760,760,,
51,1,1,SIMM FX,10259,,,10021,2,SN20016,SN6220,788,788,1171,1171,,
50,1,1,SUN FX,10260,1,10260,,,,,,,,,,
51,1,1,SUN FX,10260,,,10124,1,SN6228,SMF,920,925,1510,1510,,
50,1,1,SIMM FX,10261,1,10261,,,,,,,,,,
51,1,1,SIMM FX,10261,,,10190,1,SN6221,IBMF,1035,1036,1547,1547,,
50,1,1,SUN FX,10262,1,10262,,,,,,,,,,
51,1,1,SUN FX,10262,,,10097,1,SMF,SN6029,302,302,953,953,,
50,1,1,SUN FX,10263,1,10263,,,,,,,,,,
51,1,1,SUN FX,10263,,,10111,1,SMF,SN6029,318,318,893,893,,
50,1,1,SUN FX,10264,1,10264,,,,,,,,,,
51,1,1,SUN FX,10264,,,10133,1,SMF,SN6039,354,354,964,964,,
50,1,1,SIMM FX,10265,1,10265,,,,,,,,,,
51,1,1,SIMM FX,10265,,,10142,1,SN6029,IBMF,833,835,1469,1469,,
50,1,1,SUN FX,10266,1,10266,,,,,,,,,,
51,1,1,SUN FX,10266,,,10097,1,SN6029,SMF,953,955,1474,1474,,
50,1,1,SUN FX,10267,1,10267,,,,,,,,,,
51,1,1,SUN FX,10267,,,10111,1,SN6029,SMF,1073,1075,1636,1636,,
50,1,1,SIMM FX,10268,1,10268,,,,,,,,,,
51,1,1,SIMM FX,10268,,,10076,1,IBMF,SN3872,280,280,927,927,,
50,1,1,SIMM FX,10269,2,10269,,,,,,,,,,
51,1,1,SIMM FX,10269,,,10075,1,IBMF,SN5731,280,280,530,530,,
51,1,1,SIMM FX,10269,,,10005,2,SN556,SN556,668,681,1030,1030,,
50,1,1,SIMM FX,10270,1,10270,,,,,,,,,,
51,1,1,SIMM FX,10270,,,10075,1,SN5731,IBMF,530,538,1201,1201,,
50,1,1,SIMM FX,10271,1,10271,,,,,,,,,,
51,1,1,SIMM FX,10271,,,10076,1,SN3872,IBMF,927,942,1550,1550,,
50,1,1,SIMM FX,10272,1,10272,,,,,,,,,,
51,1,1,SIMM FX,10272,,,10127,1,SN5441,IBMF,930,941,1558,1558,,
50,1,1,SIMM FX,10273,2,10273,,,,,,,,,,
51,1,1,SIMM FX,10273,,,10023,1,IBMF,SN5441,151,151,473,473,,
51,1,1,SIMM FX,10273,,,10072,2,SN5441,SN5441,508,523,825,825,,
50,1,1,SIMM FX,10274,2,10274,,,,,,,,,,
51,1,1,SIMM FX,10274,,,10132,1,IBMF,SN677,349,349,595,595,,
51,1,1,SIMM FX,10274,,,10198,2,IBMF,IBMF,720,720,1096,1096,,
50,1,1,SIMM FX,10275,1,10275,,,,,,,,,,
51,1,1,SIMM FX,10275,,,10023,1,SN5441,SN6228,473,488,950,950,,
50,1,1,SUN FX,10276,2,10276,,,,,,,,,,
51,1,1,SUN FX,10276,,,10060,1,SN6551,SN6043,554,554,744,744,,
51,1,1,SUN FX,10276,,,10093,2,SN2245,SMF,946,948,1378,1378,,
50,1,1,SUN FX,10277,1,10277,,,,,,,,,,
51,1,1,SUN FX,10277,,,10149,1,SN5943,SMF,600,613,1123,1123,,
50,1,1,SIMM FX,10278,1,10278,,,,,,,,,,
51,1,1,SIMM FX,10278,,,10188,1,IBMF,IBMF,634,634,1257,1257,,
50,1,1,SIMM FX,10279,1,10279,,,,,,,,,,
51,1,1,SIMM FX,10279,,,10064,1,IBMF,SN6970,268,268,890,890,,
50,1,1,SIMM FX,10280,1,10280,,,,,,,,,,
51,1,1,SIMM FX,10280,,,10109,1,IBMF,SN7125,318,318,919,919,,
50,1,1,SIMM FX,10281,1,10281,,,,,,,,,,
51,1,1,SIMM FX,10281,,,10056,1,SN6970,IBMF,411,427,1066,1066,,
50,1,1,SIMM FX,10282,1,10282,,,,,,,,,,
51,1,1,SIMM FX,10282,,,10064,1,SN6970,IBMF,890,906,1525,1525,,
50,1,1,SIMM FX,10283,1,10283,,,,,,,,,,
51,1,1,SIMM FX,10283,,,10109,1,SN7125,IBMF,919,937,1519,1519,,
50,1,1,SIMM FX,10284,1,10284,,,,,,,,,,
51,1,1,SIMM FX,10284,,,10116,1,SN6970,IBMF,950,966,1546,1546,,
50,1,1,SUN FX,10285,1,10285,,,,,,,,,,
51,1,1,SUN FX,10285,,,10034,1,SN7103,SN7074,318,318,935,935,,
50,1,1,SUN FX,10286,1,10286,,,,,,,,,,
51,1,1,SUN FX,10286,,,10094,1,SN7063,SN7074,393,416,995,995,,
50,1,1,SUN FX,10287,1,10287,,,,,,,,,,
51,1,1,SUN FX,10287,,,10040,1,SN7031,SMF,775,775,1356,1356,,
50,1,1,SUN FX,10288,1,10288,,,,,,,,,,
51,1,1,SUN FX,10288,,,10050,1,SN7063,SMF,813,835,1474,1474,,
50,1,1,SUN FX,10289,1,10289,,,,,,,,,,
51,1,1,SUN FX,10289,,,10034,1,SN7074,SMF,935,964,1560,1560,,
50,1,1,SUN FX,10290,1,10290,,,,,,,,,,
51,1,1,SUN FX,10290,,,10094,1,SN7074,SMF,995,1024,1458,1458,,
50,1,1,SUN FX,10291,1,10291,,,,,,,,,,
51,1,1,SUN FX,10291,,,10033,1,SN7074,SMF,1172,1200,1616,1616,,
50,1,1,SUN FX,10292,2,10292,,,,,,,,,,
51,1,1,SUN FX,10292,,,10026,1,SMF,SN6039,162,162,346,346,,
51,1,1,SUN FX,10292,,,10035,2,SN6039,SN6043,384,386,802,802,,
50,1,1,SUN FX,10293,1,10293,,,,,,,,,,
51,1,1,SUN FX,10293,,,10029,1,SMF,SN6042,171,171,783,783,,
50,1,1,SIMM FX,10294,2,10294,,,,,,,,,,
51,1,1,SIMM FX,10294,,,10031,1,IBMF,SN6039,189,189,475,475,,
51,1,1,SIMM FX,10294,,,10187,2,IBMF,SN677,627,627,947,947,,
50,1,1,SUN FX,10295,2,10295,,,,,,,,,,
51,1,1,SUN FX,10295,,,10032,1,SMF,SN6038,191,191,484,484,,
51,1,1,SUN FX,10295,,,10184,2,SMF,SN7031,609,609,893,893,,
50,1,1,SIMM FX,10296,2,10296,,,,,,,,,,
51,1,1,SIMM FX,10296,,,10035,1,IBMF,SN6039,209,209,384,384,,
51,1,1,SIMM FX,10296,,,10015,2,SN6039,SN6222,395,399,876,876,,
50,1,1,SUN FX,10297,2,10297,,,,,,,,,,
51,1,1,SUN FX,10297,,,10047,1,SMF,SN5943,248,248,431,431,,
51,1,1,SUN FX,10297,,,10140,2,SN6039,SN1358,693,698,913,913,,
50,1,1,SUN FX,10298,2,10298,,,,,,,,,,
51,1,1,SUN FX,10298,,,10052,1,SMF,SN6158,255,255,551,551,,
51,1,1,SUN FX,10298,,,10161,2,SN6158,SN6039,551,551,874,874,,
50,1,1,SUN FX,10299,2,10299,,,,,,,,,,
51,1,1,SUN FX,10299,,,10061,1,SMF,SN6039,266,266,773,773,,
51,1,1,SUN FX,10299,,,10055,2,SN6039,SN6039,804,808,944,944,,
50,1,1,SUN FX,10300,1,10300,,,,,,,,,,
51,1,1,SUN FX,10300,,,10086,1,SMF,SN6039,289,289,914,914,,
50,1,1,SUN FX,10301,1,10301,,,,,,,,,,
51,1,1,SUN FX,10301,,,10026,1,SN6039,SN6039,346,356,1004,1004,,
50,1,1,SUN FX,10302,1,10302,,,,,,,,,,
51,1,1,SUN FX,10302,,,10137,1,SMF,SN6039,364,364,988,988,,
50,1,1,SUN FX,10303,2,10303,,,,,,,,,,
51,1,1,SUN FX,10303,,,10138,1,SMF,SN1785,367,367,668,668,,
51,1,1,SUN FX,10303,,,10024,2,SN6222,SMF,807,818,1117,1117,,
50,1,1,SIMM FX,10304,2,10304,,,,,,,,,,
51,1,1,SIMM FX,10304,,,10161,1,IBMF,SN6158,426,426,551,551,,
51,1,1,SIMM FX,10304,,,10052,2,SN6158,SN1358,551,552,1043,1043,,
50,1,1,SUN FX,10305,2,10305,,,,,,,,,,
51,1,1,SUN FX,10305,,,10165,1,SMF,SN6039,435,435,698,698,,
51,1,1,SUN FX,10305,,,10030,2,SN6216,SMF,832,841,1217,1217,,
50,1,1,SUN FX,10306,2,10306,,,,,,,,,,
51,1,1,SUN FX,10306,,,10174,1,SMF,SN6039,543,543,814,814,,
51,1,1,SUN FX,10306,,,10158,2,SN5730,SMF,1005,1018,1365,1365,,
50,1,1,SUN FX,10307,1,10307,,,,,,,,,,
51,1,1,SUN FX,10307,,,10185,1,SMF,SMF,614,614,1179,1179,,
50,1,1,SUN FX,10308,1,10308,,,,,,,,,,
51,1,1,SUN FX,10308,,,10061,1,SN6039,SMF,773,788,1359,1359,,
50,1,1,SUN FX,10309,2,10309,,,,,,,,,,
51,1,1,SUN FX,10309,,,10174,1,SN6039,SN1358,814,818,1023,1023,,
51,1,1,SUN FX,10309,,,10052,2,SN1358,SMF,1043,1047,1464,1464,,
50,1,1,SUN FX,10310,2,10310,,,,,,,,,,
51,1,1,SUN FX,10310,,,10036,1,SN6039,SN6039,854,858,994,994,,
51,1,1,SUN FX,10310,,,10026,2,SN6039,SMF,1004,1008,1489,1489,,
50,1,1,SIMM FX,10311,1,10311,,,,,,,,,,
51,1,1,SIMM FX,10311,,,10161,1,SN6039,IBMF,874,878,1484,1484,,
50,1,1,SUN FX,10312,1,10312,,,,,,,,,,
51,1,1,SUN FX,10312,,,10086,1,SN6039,SMF,914,918,1524,1524,,
50,1,1,SUN FX,10313,1,10313,,,,,,,,,,
51,1,1,SUN FX,10313,,,10055,1,SN6039,SMF,944,948,1600,1600,,
50,1,1,SIMM FX,10314,1,10314,,,,,,,,,,
51,1,1,SIMM FX,10314,,,10031,1,SN1358,IBMF,953,957,1601,1601,,
50,1,1,SUN FX,10315,1,10315,,,,,,,,,,
51,1,1,SUN FX,10315,,,10133,1,SN6039,SMF,964,968,1547,1547,,
50,1,1,SIMM FX,10316,1,10316,,,,,,,,,,
51,1,1,SIMM FX,10316,,,10110,1,SN1358,IBMF,976,977,1526,1526,,
50,1,1,SUN FX,10317,1,10317,,,,,,,,,,
51,1,1,SUN FX,10317,,,10137,1,SN6039,SMF,988,988,1606,1606,,
50,1,1,SUN FX,10318,1,10318,,,,,,,,,,
51,1,1,SUN FX,10318,,,10036,1,SN6039,SMF,994,998,1530,1530,,
50,1,1,SIMM FX,10319,1,10319,,,,,,,,,,
51,1,1,SIMM FX,10319,,,10196,1,SN1358,IBMF,1003,1007,1638,1638,,
50,1,1,SUN FX,10320,1,10320,,,,,,,,,,
51,1,1,SUN FX,10320,,,10174,1,SN1358,SMF,1023,1027,1636,1636,,
50,1,1,SIMM FX,10321,1,10321,,,,,,,,,,
51,1,1,SIMM FX,10321,,,10153,1,SN6039,IBMF,1047,1048,1618,1618,,
50,1,1,SIMM FX,10322,1,10322,,,,,,,,,,
51,1,1,SIMM FX,10322,,,10054,1,IBMF,SN6206,257,257,919,919,,
